Time,Reagents_moleccm3,SA_moleccm3,IA_moleccm3,Monomers_moleccm3,NitrogenMonomers_moleccm3,Dimers_moleccm3,NitrogenDimers_moleccm3,TotalOrganics_moleccm3,CO_ppb,NO_ppb,NO2_ppb,O3_ppb,SO2_ppb
2025-07-01 09:00:00,21918.2,3357042.0,300794.2,78489670.0,67454990.0,1360062.0,431268.0,745673200.0,0.038,0.039,0.061,29.9,
2025-07-01 10:00:00,21581.165,2560356.5,677999.3500000001,102364350.0,97888135.0,2311937.5,835760.2,891875350.0,0.0265,0.049,0.08,30.4,
2025-07-01 11:00:00,21950.0,2234950.0,542688.9,96040450.0,104566500.0,1977507.0,677887.4,920809200.0,0.022,0.039,0.1075,31.4,
2025-07-01 12:00:00,21669.42,1989409.5,626808.6499999999,102920400.0,97879280.0,2234527.0,745765.0,966041600.0,0.013,0.029,0.093,33.1,
2025-07-01 13:00:00,22159.76,1737457.0,520457.4,88227020.0,56671380.0,1597737.0,529427.1,732882300.0,0.016,0.014,0.0605,32.3,
2025-07-01 14:00:00,22943.43,1995386.0,380055.3,77604980.0,47468520.0,1573666.0,455792.1,650220400.0,0.02,0.009,0.06,34.0,
2025-07-01 15:00:00,22744.635,2191694.5,518418.1,84768520.0,48547965.0,1881192.0,595353.5,652962950.0,0.023,0.02,0.1005,34.1,
2025-07-01 16:00:00,23066.785,1056370.5,511459.85,84804780.0,43836220.0,1817921.5,486343.55,613391200.0,0.0275,0.022,0.084,36.1,
2025-07-01 17:00:00,21913.325,937743.25,447003.80000000005,78750410.0,53769085.0,1600366.5,451407.44999999995,656951500.0,0.036,0.012,0.124,36.3,
2025-07-01 18:00:00,21779.99,517055.6,318099.3,64679890.0,51440900.0,1250758.0,352711.1,595410600.0,0.034,0.017,0.117,35.3,
2025-07-01 19:00:00,21393.7,607027.4,375091.6,67566560.0,61679600.0,1202888.0,454245.1,665275700.0,0.041,0.025500000000000002,0.2825,35.1,
2025-07-01 20:00:00,20984.58,574274.6,471126.6,61655670.0,64563630.0,1586589.5,758309.3500000001,642370350.0,0.04,0.061,0.965,32.9,
2025-07-01 21:00:00,19237.04,276810.05000000005,626235.3500000001,31979335.0,46961050.0,1451138.5,841150.3,442769200.0,0.036,0.055,0.916,31.2,
2025-07-01 22:00:00,19067.76,186927.5,92237.82,17907000.0,40006280.0,1782231.0,767406.8,410936000.0,0.028,0.0085,1.582,29.8,
2025-07-01 23:00:00,18781.71,152123.9,53490.98,12777510.0,27542520.0,793157.2,532918.8,336568200.0,0.027,0.006,0.6765000000000001,31.6,
2025-07-02 00:00:00,18784.34,160236.45,23163.755,14706095.0,24833605.0,469098.25,362544.05000000005,365024200.0,0.0275,0.012,0.4035,30.1,
2025-07-02 01:00:00,18349.45,330315.4,47304.46,13436990.0,54514760.0,2681145.5,545373.8,466346200.0,0.023,0.018,3.939,27.4,
2025-07-02 02:00:00,18546.879999999997,315490.1,41959.79,12622185.0,53825790.0,2737114.5,719427.95,416648850.0,0.019,0.016,2.5645,24.5,
2025-07-02 03:00:00,18683.52,563646.3,609540.7,14286680.0,40344270.0,958278.8,412229.3,372557900.0,0.017,0.029,2.5700000000000003,23.75,
2025-07-02 04:00:00,18108.6,1303067.0,2208916.0,14340490.0,23733020.0,843117.0,244243.7,367689600.0,0.015,0.039,1.482,22.2,
2025-07-02 05:00:00,18143.18,1923682.0,3694506.0,10872400.0,23560520.0,302731.95,84821.675,338839650.0,0.012,0.06,1.4144999999999999,25.7,
2025-07-02 06:00:00,19396.22,1306171.0,2514866.0,9549640.0,23654000.0,166830.5,34606.95,275195800.0,0.012,0.6765000000000001,5.504,25.65,
2025-07-02 07:00:00,19783.69,2033063.0,3222822.0,10366760.0,22283280.0,137328.0,46548.0,259462400.0,0.026,1.298,6.506,26.0,
2025-07-02 08:00:00,20136.11,3053242.0,4408317.5,9034125.5,22881795.0,182754.0,85683.45999999999,280535650.0,0.031,1.847,7.609500000000001,24.3,
2025-07-02 09:00:00,19706.08,2660352.0,3206566.0,6618872.0,18681540.0,175373.5,64943.7,218862800.0,0.029,1.7385000000000002,7.8055,24.0,
2025-07-02 10:00:00,20540.61,4068155.0,3081123.0,15663720.0,51265545.0,617227.6,324922.30000000005,539748250.0,0.03,0.611,3.0755,28.1,
2025-07-02 11:00:00,20423.1,7534163.0,3348335.0,20877000.0,49880480.0,948979.6,553141.9,494278800.0,0.027,0.6045,2.7155,31.35,
2025-07-02 12:00:00,20490.05,7155033.0,3423356.0,18048790.0,36609130.0,498337.6,203526.2,363122900.0,0.014,0.142,0.8985000000000001,32.8,
2025-07-02 13:00:00,20846.485,6234314.0,3387751.5,21066320.0,41563935.0,680177.5,330119.5,430305550.0,0.008,0.2875,1.5215,31.9,
2025-07-02 14:00:00,19731.54,7979115.0,2590224.0,32849925.0,62314800.0,814542.4,431484.30000000005,628492300.0,0.007,0.207,1.472,32.8,
2025-07-02 15:00:00,19535.59,3930011.0,2321129.0,26987610.0,50698915.0,585328.8,280263.65,546184600.0,0.021,0.1665,1.281,32.6,
2025-07-02 16:00:00,21555.15,722219.4,403861.4,68645940.0,69927360.0,1626207.0,570781.5,842989300.0,0.012,0.1375,0.8425,32.6,
2025-07-02 17:00:00,20707.26,675592.2,475624.5,78398210.0,72833970.0,1771774.0,548486.8,911161900.0,0.012,0.028,0.1805,32.2,
2025-07-02 18:00:00,19720.440000000002,1456913.0,1075044.5,37772615.0,46760035.0,636970.05,293170.25,614170400.0,0.025,0.102,0.972,30.9,
2025-07-02 19:00:00,20167.215,897411.5,982572.9,27100255.0,36698825.0,432151.8,161583.2,459311950.0,0.029,0.036,0.94,30.5,
2025-07-02 20:00:00,19656.63,344415.0,645648.0,23728130.0,38367440.0,777029.9,335025.6,439882200.0,0.041,0.042,1.534,29.6,
2025-07-02 21:00:00,19510.52,213403.7,246484.2,29196790.0,37291010.0,1618630.0,904524.2,427297700.0,0.033,0.010499999999999999,1.0145,27.8,
2025-07-02 22:00:00,18824.89,170707.5,86687.4,19281340.0,54311480.0,2376975.0,837568.4,381178600.0,0.045,0.022,1.5935000000000001,25.4,
2025-07-02 23:00:00,18953.37,259700.5,66437.71,10111980.0,30804780.0,945815.4,215442.3,245793000.0,0.031,0.027,2.822,22.7,
2025-07-03 00:00:00,18467.364999999998,315187.2,34447.72,10276371.5,40765125.0,1179632.2,474999.44999999995,297341100.0,0.033,0.044,3.2705,22.05,
2025-07-03 01:00:00,18736.95,123047.2,47884.08,9079296.0,22495550.0,664296.3,187473.5,259609700.0,0.026,0.03,1.1455,26.9,
2025-07-03 02:00:00,18845.34,172867.2,66841.19,7668218.0,23624310.0,707942.9,113178.4,240978600.0,0.027,0.021,4.018,23.4,
2025-07-03 03:00:00,21367.26,549019.6,169971.7,7852405.0,24559590.0,552182.65,114307.87,233900650.0,0.028,0.021,3.709,22.05,
2025-07-03 04:00:00,17797.63,612258.4,407027.6,12994350.0,28657020.0,267886.0,50343.1,404059700.0,0.023,0.482,13.4445,14.25,
2025-07-03 05:00:00,17963.795,791367.05,1060420.0,11815190.0,27318260.0,251819.55,53785.08,376114750.0,0.024,0.278,5.848,22.3,
2025-07-03 06:00:00,16732.45,1398993.0,1492309.0,23424755.0,76888630.0,595617.8,183090.55,549557700.0,0.033,0.228,3.3920000000000003,33.5,
2025-07-03 07:00:00,19375.29,2529239.0,1913928.0,31052230.0,97396060.0,609693.8,253221.5,580656300.0,0.041,0.019,0.648,38.3,
2025-07-03 08:00:00,19837.42,3724254.5,2251880.0,35568645.0,86167800.0,665075.4,259457.59999999998,621884800.0,0.036,0.0385,0.405,40.4,
2025-07-03 09:00:00,19651.94,4431006.0,2968774.0,19438890.0,71312300.0,393039.4,127969.1,520765900.0,0.035,0.40149999999999997,2.8145,38.1,
2025-07-03 10:00:00,18616.25,9999061.0,5160024.0,23925370.0,72733130.0,519220.5,261947.0,605299500.0,0.038,0.392,3.436,38.6,
2025-07-03 11:00:00,19139.300000000003,10497610.0,3301627.0,31537430.0,70969110.0,653473.3,339812.05000000005,675658650.0,0.0275,0.2805,2.4325,39.3,
2025-07-03 12:00:00,20518.35,7600391.5,1870428.0,31723415.0,67199030.0,439482.05,190524.45,629132000.0,0.023,0.1105,1.5175,37.4,
2025-07-03 13:00:00,18677.29,3962974.0,1536280.0,29299240.0,71614320.0,396606.7,202656.9,692223000.0,0.018,0.1795,2.4965,34.3,
2025-07-03 14:00:00,20285.45,4887122.0,1443949.0,28549450.0,64233280.0,428434.6,208823.7,685710700.0,0.012,0.1725,2.8945,33.7,
2025-07-03 15:00:00,19993.29,4528428.0,3078202.0,19064780.0,55365280.0,316961.9,81873.73,527817300.0,0.036,0.028,0.507,51.5,
2025-07-03 16:00:00,20617.12,4826000.5,3399105.0,9551007.5,28664740.0,207545.3,62827.36,366060650.0,0.041,0.0405,0.478,53.95,
2025-07-03 17:00:00,19308.1,5462358.0,3863332.0,9506438.5,24981985.0,195745.15,64570.33,366220850.0,0.04,0.095,1.3330000000000002,53.0,
2025-07-03 18:00:00,20228.06,4827096.0,5373298.0,13127610.0,26594760.0,208434.0,77136.77,360435200.0,0.033,0.048,1.1515,51.1,
2025-07-03 19:00:00,20095.07,1304811.0,4181206.0,14720480.0,17744960.0,147059.2,42935.98,281689500.0,0.038,0.021,0.129,47.9,
2025-07-03 20:00:00,19833.54,387518.3,3375331.0,18770380.0,19899700.0,187232.1,62887.98,279706600.0,0.0485,0.003,0.062,37.4,
2025-07-03 21:00:00,19615.96,70204.78,1493677.0,11578810.0,20672440.0,502578.5,410374.9,225138300.0,0.052,0.2,0.2945,29.4,
2025-07-03 22:00:00,20179.595,45452.42,162149.3,7945865.0,9415959.5,423900.55000000005,406392.1,154274150.0,0.07050000000000001,0.036500000000000005,0.248,32.3,
2025-07-03 23:00:00,19836.52,45905.71,41562.61,9021926.0,6107341.0,426025.6,302109.2,140480200.0,0.048,0.0095,0.1,33.5,
2025-07-04 00:00:00,19866.2,27202.36,39152.58,10859370.0,5753602.0,509623.8,249616.7,150514300.0,0.051,0.023,0.041,34.6,
2025-07-04 01:00:00,19773.4,37316.905,30617.915,14954475.0,8397399.0,674372.85,318374.05000000005,190286500.0,0.052,0.006,0.016,34.4,
2025-07-04 02:00:00,20111.77,61612.0,48626.69,22878930.0,14407770.0,817396.9,415904.8,229099500.0,0.054,,0.025,34.4,
2025-07-04 03:00:00,20012.1,64053.34,364713.7,23942050.0,13664150.0,917229.2,325127.5,227545000.0,0.053,,0.018,31.7,
2025-07-04 04:00:00,20758.43,117377.25,3247961.5,25798045.0,12136390.0,1068306.5,228310.84999999998,216192450.0,0.055,0.012,0.017,30.2,
2025-07-04 05:00:00,20329.15,240310.2,3826938.0,29880140.0,16191980.0,1102247.0,209523.9,232771400.0,0.048,0.022,0.076,30.2,
2025-07-04 06:00:00,20565.425,768434.3,5108425.0,28858515.0,21832445.0,920753.25,218041.95,244613100.0,0.056,0.013,0.044,30.7,
2025-07-04 07:00:00,18290.94,1072863.0,4736928.0,26893330.0,16356230.0,973549.6,179243.4,265406800.0,0.048,0.017,0.061,31.2,
2025-07-04 08:00:00,18299.22,1290920.0,4197052.0,29405710.0,16663740.0,1028286.0,195396.4,285850600.0,0.04,0.02,0.02,31.1,
2025-07-04 09:00:00,17976.715,1482725.5,3719053.0,30309260.0,18271165.0,1110065.5,225180.15,307263800.0,0.043,0.002,0.021,30.8,
2025-07-04 10:00:00,20878.85,1687033.0,3351460.5,31676685.0,16489940.0,959914.8500000001,135039.135,271218150.0,0.046,0.01,0.012,31.25,
2025-07-04 11:00:00,20426.8,2378752.0,3156455.0,35413200.0,18610580.0,1244618.0,300602.4,301319600.0,0.035,0.019,0.021,31.6,
2025-07-04 12:00:00,20485.42,3580151.0,2802556.0,34804070.0,24189620.0,954289.2,301482.6,326837900.0,0.027,0.014,0.033,32.5,
2025-07-04 13:00:00,21500.41,2480062.0,2585984.0,35181820.0,18451250.0,926549.9,210041.2,291771700.0,0.032,0.009,0.025,32.6,
2025-07-04 14:00:00,21663.129999999997,2036042.0,2040322.5,34358770.0,19472125.0,775653.95,179942.8,281445200.0,0.039,0.002,0.018,32.5,
2025-07-04 15:00:00,22052.775,1731898.0,1647841.5,35202430.0,20031285.0,779353.4,163466.0,275818550.0,0.042,0.027,0.014,32.5,
2025-07-04 16:00:00,22390.63,1629753.0,1216421.0,35698300.0,24135830.0,533770.2,161218.0,294485500.0,0.047,0.0035,0.015,33.2,
2025-07-04 17:00:00,21308.74,1092281.0,1309596.0,33350150.0,22953610.0,538257.1,115084.3,280915100.0,0.05,0.008,0.02,33.3,
2025-07-04 18:00:00,19417.64,1493713.0,2149039.0,17226180.0,18185000.0,253163.5,62050.12,218082100.0,0.0415,0.0285,0.045,32.0,
2025-07-04 19:00:00,19650.82,1223652.0,2839099.0,23586835.0,29227650.0,503899.05000000005,159927.8,300354950.0,0.039,0.058,0.5275000000000001,31.8,
2025-07-04 20:00:00,19029.925,409450.95,3803434.5,13992800.0,14836580.0,173778.3,29435.275,198776350.0,0.031,0.033,1.04,30.2,
2025-07-04 21:00:00,18481.42,103858.9,1077075.0,16648320.0,21360260.0,249035.9,85279.27,269451500.0,0.03,0.002,0.1235,30.1,
2025-07-04 22:00:00,18312.37,213671.8,275921.8,10701480.0,22717230.0,442011.3,91741.59,226972300.0,0.0275,0.0155,0.903,28.75,
2025-07-04 23:00:00,18478.335,231583.35,156891.75,6463073.0,12612665.0,257453.65000000002,67327.015,178040800.0,0.017,0.0475,7.803,19.4,
2025-07-05 00:00:00,19687.28,668799.9,217141.3,8082042.0,25633420.0,980609.0,183107.1,233505600.0,0.014,0.031,7.266500000000001,22.1,
2025-07-05 01:00:00,20231.415,92944.79000000001,20793.165,2095870.0,1111483.5,107295.8,15276.9,64053610.0,0.011,0.032,3.8155,28.1,
2025-07-05 02:00:00,20582.355,108493.15,29640.18,2105811.5,768947.5,107073.14499999999,14009.09,63710880.0,0.005,,1.9245,32.3,
2025-07-05 03:00:00,20480.21,225604.7,104899.1,2114738.0,572370.0,120928.6,12761.51,62510210.0,0.01,0.056,2.2645,29.2,
2025-07-05 04:00:00,20283.285,581776.85,313119.65,2114530.0,816737.25,99712.92499999999,8268.024,62685620.0,0.009,0.089,3.4985,26.6,
2025-07-05 05:00:00,20486.45,775217.7,366931.9,2242885.0,928906.9,99565.99,7695.08,64202940.0,0.017,0.14,3.813,25.9,
2025-07-05 06:00:00,19791.25,1102142.0,1102908.0,3319355.0,4552412.0,99684.24,8584.686,107389600.0,0.015,0.476,3.79,25.2,
2025-07-05 07:00:00,19352.375,1642520.5,2246847.5,4211595.5,9166437.5,109503.9,16292.335,141059900.0,0.009,1.037,6.964499999999999,22.6,
2025-07-05 08:00:00,18068.14,1929641.5,3201932.5,4553548.0,15652430.0,104106.32,32320.77,161524150.0,0.016,0.8434999999999999,7.576,23.5,
2025-07-05 09:00:00,17515.8,4619945.0,6961546.0,6647279.0,18830830.0,170672.9,48205.68,189795800.0,0.011,0.485,3.269,28.0,
2025-07-05 10:00:00,17674.75,6520008.0,7642996.0,10993190.0,32365770.0,398052.9,175464.7,255030900.0,0.01,0.427,2.3979999999999997,29.4,
2025-07-05 11:00:00,17777.47,6377113.0,7035653.0,12234790.0,26896850.0,468393.6,171611.0,280921100.0,0.027,0.5705,2.8114999999999997,30.85,
2025-07-05 12:00:00,19149.55,4875363.0,6386379.0,5157173.0,13005595.0,186721.55,82933.26000000001,154484750.0,0.036,0.4675,3.4255,31.7,
2025-07-05 13:00:00,20079.065,2556890.5,1959655.5,2832485.5,4515415.0,75984.41500000001,19499.77,84154230.0,0.031,0.4355,2.989,30.7,
2025-07-05 14:00:00,18070.93,933743.6,776186.8,2431045.0,2467250.0,92222.03,18562.25,72726780.0,0.031,0.3895,3.4370000000000003,29.3,
2025-07-05 15:00:00,20702.7,1051257.0,1145015.0,2859083.0,5799253.0,104581.1,21262.46,89992540.0,0.039,0.81,7.28,25.0,
2025-07-05 16:00:00,18647.49,756245.8,1132702.0,2945325.0,4940762.0,116014.6,14980.27,95571820.0,0.028,0.378,5.5855,27.7,
2025-07-05 17:00:00,16464.920000000002,835626.8,1630401.5,4164089.0,8305578.0,103890.235,8815.86,129060350.0,0.026,0.0835,1.1280000000000001,32.1,
2025-07-05 18:00:00,16411.204999999998,612800.95,1480380.5,5068956.0,11209860.0,206112.85,35275.835,154370500.0,0.028,0.103,3.841,29.35,
2025-07-05 19:00:00,17857.43,236298.5,663032.0,4344454.0,6480836.0,243984.5,38145.49,118424700.0,0.03,0.027,0.925,33.2,
2025-07-05 20:00:00,17603.02,168504.8,457902.8,4799679.0,8743642.0,511745.6,104094.1,142099100.0,0.0345,0.026,2.489,34.6,
2025-07-05 21:00:00,17964.205,41597.79,90915.38500000001,3964085.0,4162756.5,172015.40000000002,74046.23,103105215.0,0.034,0.014,1.206,37.1,
2025-07-05 22:00:00,19274.28,61815.84,87540.41,2731644.0,2852956.0,153334.9,28706.58,83793430.0,0.038,0.004,0.683,40.1,
2025-07-05 23:00:00,17993.4,54595.845,39960.41,3191701.5,3915382.5,184263.5,58319.505,93135455.0,0.039,0.016,0.665,37.7,
2025-07-06 00:00:00,20397.535,145658.8,33518.134999999995,2000381.5,1034805.55,182066.59999999998,30243.864999999998,59820635.0,0.035,0.008,5.805,33.5,
2025-07-06 01:00:00,20259.11,235379.3,53255.3,2296524.0,1543692.0,113716.0,21696.34,67050880.0,0.05,0.017,1.872,39.6,
2025-07-06 02:00:00,20478.989999999998,230033.0,76902.405,2845334.0,3916324.0,171086.05,25977.765,82905915.0,0.044,0.014,3.0195,36.2,
2025-07-06 03:00:00,19198.85,186388.8,319746.9,2121910.0,1158910.0,73030.65,5592.604,63883660.0,0.046,0.024,2.389,35.650000000000006,
2025-07-06 04:00:00,20346.5,253270.3,435485.5,1846448.0,894081.8,76901.83,6616.527,57694250.0,0.039,0.029,3.114,33.5,
2025-07-06 05:00:00,20730.94,592127.5,1282467.0,1827435.0,1023835.7,88164.8,8462.0565,51881475.0,0.047,0.07100000000000001,5.640499999999999,32.8,
2025-07-06 06:00:00,19721.96,1041076.0,1907254.0,2532483.0,2863506.0,77813.69,15475.76,72091500.0,0.048,0.158,5.281499999999999,35.7,
2025-07-06 07:00:00,19591.02,1088343.0,2321568.0,3011763.0,5358179.0,100549.8,26017.28,98796190.0,0.042,0.1005,3.6045,37.4,
2025-07-06 08:00:00,19852.6,573507.2,253854.9,2154532.0,1268063.0,81907.62,9640.829,66581120.0,0.041,0.556,7.6035,29.7,
2025-07-06 09:00:00,17929.53,555400.4,709291.3,2498791.0,1764649.0,88129.83,12241.94,74710250.0,0.034,0.268,3.4145,32.2,
2025-07-06 10:00:00,17157.815000000002,880050.3,1389830.5,3275072.0,2892745.0,111948.70000000001,13417.869999999999,98012190.0,0.034,0.077,1.3245,33.6,
2025-07-06 11:00:00,18024.34,1099819.0,1942719.5,3751598.0,4413063.0,135282.65000000002,18902.675,103405605.0,0.029,0.101,1.717,33.7,
2025-07-06 12:00:00,17710.0,655084.9,522483.3,2426928.0,1917080.0,110082.7,16046.82,76863640.0,0.026,0.143,2.2750000000000004,33.1,
2025-07-06 13:00:00,17422.2,732500.1,562737.7,2470943.0,1307201.0,103005.8,17318.32,77424640.0,0.029,0.1565,1.9195,31.6,
2025-07-06 14:00:00,19694.25,958947.4,507774.0,1990762.0,1044823.0,76270.73,14090.38,63627000.0,0.028,0.2695,2.977,29.2,
2025-07-06 15:00:00,20379.73,3313231.5,3542982.0,4265858.5,9255271.0,104911.395,21176.298,138269450.0,0.026,0.33,3.7,24.6,
2025-07-06 16:00:00,19979.355,1366957.5,1647929.0,4082556.0,7542449.5,114987.65,22409.165,128183200.0,0.019,0.234,2.092,24.7,
2025-07-06 17:00:00,20002.57,1216235.0,2311984.0,5189034.0,12308890.0,129862.6,32104.75,164385900.0,0.02,0.469,3.427,20.8,
2025-07-06 18:00:00,19633.38,908299.5,3106484.0,5352146.0,9652434.0,152872.2,30885.15,171742100.0,0.021,0.6065,4.202,21.6,
2025-07-06 19:00:00,19858.64,446988.85,1729684.0,5167079.0,10054285.0,133792.75,22823.809999999998,149600700.0,0.029,0.0805,1.301,22.95,
2025-07-06 20:00:00,19903.53,246106.8,1158515.0,5314392.0,10472040.0,177651.8,40147.79,154572700.0,0.027,0.028,1.094,23.8,
2025-07-06 21:00:00,19850.739999999998,283201.80000000005,456075.55,5801037.5,12869270.0,247577.9,57944.244999999995,165920450.0,0.024,0.068,6.433999999999999,18.6,
2025-07-06 22:00:00,19495.05,120367.7,78075.09,4782968.0,10310700.0,185827.8,33225.13,145048500.0,0.02,0.0205,3.4450000000000003,21.0,
2025-07-06 23:00:00,18418.47,34591.16,47590.11,2927924.0,3699415.0,101085.8,15423.99,96541440.0,0.024,0.016,0.653,28.8,
2025-07-07 00:00:00,19183.63,77192.29,66761.01000000001,3063185.0,5115809.0,124495.35,12007.455,99611760.0,0.015,0.028,3.0505,30.5,
2025-07-07 01:00:00,18945.22,59016.32,55088.41,2982563.0,5835648.0,101601.4,7399.805,100007100.0,0.024,0.01,3.602,31.0,
2025-07-07 02:00:00,17843.65,114081.2,86624.83,3718453.0,8432362.0,127408.1,17271.18,135926700.0,0.031,0.005,0.993,35.2,
2025-07-07 03:00:00,19368.64,136540.45,495187.80000000005,4010312.5,7527505.0,139910.3,23637.14,137718200.0,0.032,0.018,2.424,34.9,
2025-07-07 04:00:00,19554.33,31575.09,227059.4,2703954.0,1404447.0,101448.6,4137.663,80532280.0,0.035,0.02,0.762,37.95,
2025-07-07 05:00:00,19664.15,189199.2,226175.2,2178815.0,833801.7,103034.1,9843.054,64214320.0,0.043,0.144,4.344,32.7,
2025-07-07 06:00:00,20890.14,223093.6,248683.6,2063109.0,941597.8,86317.98,7051.432,66040200.0,0.039,0.095,3.8565,35.7,
2025-07-07 07:00:00,18397.44,212396.3,251962.4,2068990.0,850183.9,87854.12,7078.978,66552540.0,0.032,0.068,1.772,35.1,
2025-07-07 08:00:00,18996.075,324834.9,373166.0,1961118.5,1248903.0,76409.695,10139.9765,64934910.0,0.025,0.046,1.016,35.6,
2025-07-07 09:00:00,19129.97,598773.6,502130.55000000005,2112556.0,1480315.5,82081.42499999999,9109.9025,67264495.0,0.025,0.0765,1.176,34.0,
2025-07-07 10:00:00,20408.98,927369.1,479723.2,2347992.0,2041062.0,86266.68,14559.28,79661180.0,0.0225,0.1875,1.6005,34.5,
2025-07-07 11:00:00,20138.43,747341.4,300503.6,2097292.0,1677589.0,66927.52,12814.46,67167060.0,0.029,0.4675,4.326499999999999,31.4,
2025-07-07 12:00:00,20444.895,1274830.6,425755.5,2288328.0,3697730.0,66948.305,17838.605,78339290.0,0.033,2.0815,10.3015,26.35,
2025-07-07 13:00:00,20919.33,1265796.0,1409387.4,2686811.5,4134338.5,50313.7,13266.59,88819100.0,0.036,0.5355000000000001,3.4505,35.4,
2025-07-07 14:00:00,20514.125,2203302.0,5846118.0,4492304.5,6716751.0,77008.615,24482.305,111910800.0,0.0365,0.229,1.8730000000000002,36.1,
2025-07-07 15:00:00,20499.74,,,6737948.0,13324160.0,164598.6,74804.0,222944400.0,0.044,0.126,1.1885,36.650000000000006,
2025-07-07 16:00:00,20972.9,995700.1,6678527.0,4228221.0,12462700.0,185667.4,52108.64,189730300.0,0.053,0.1215,2.0955000000000004,34.1,
2025-07-07 17:00:00,20211.78,660956.5,3375250.0,4649595.5,10260745.0,189646.7,45351.705,193507250.0,0.05,0.0995,1.6005,31.7,
2025-07-07 18:00:00,21902.86,158352.1,1748561.0,3907196.0,5678543.0,167927.3,35710.99,139130700.0,0.039,0.095,3.441,32.1,
2025-07-07 19:00:00,19571.44,81724.76000000001,470927.6,3448343.5,3943342.0,105702.5,26252.67,114900450.0,0.039,0.085,4.4559999999999995,32.5,
2025-07-07 20:00:00,19648.27,88506.63,33626.28,2343324.0,1635134.0,97680.19,17213.97,67258150.0,0.038,0.123,11.245999999999999,24.2,
2025-07-07 21:00:00,20137.58,48954.68,12551.74,2160967.0,1457553.0,159243.6,20927.91,68218260.0,0.045,0.0945,13.059000000000001,20.8,
2025-07-07 22:00:00,19937.89,32574.12,9808.720000000001,2331525.5,2828356.5,213025.40000000002,37189.884999999995,75654295.0,0.035,0.05,8.053,21.8,
2025-07-07 23:00:00,20374.81,34703.21,4750.962,3041850.0,8010725.0,307644.6,108409.4,101374300.0,0.034,0.11,4.689,23.1,
2025-07-08 00:00:00,19453.36,43116.82,10522.21,4309331.0,14514490.0,813199.4,261517.4,156812200.0,0.036,0.0215,3.5629999999999997,22.8,
2025-07-08 01:00:00,19984.585,36092.729999999996,8602.724,4287095.0,18863225.0,883700.35,318194.0,172428450.0,0.037,0.019,2.2104999999999997,25.4,
2025-07-08 02:00:00,20579.97,58253.99,15846.96,5085753.0,19509420.0,1032455.0,472152.2,190364900.0,0.023,0.036,1.9264999999999999,25.8,
2025-07-08 03:00:00,20593.015,45494.17,16072.760000000002,9410379.5,19850965.0,937185.4,778497.1,205079900.0,0.032,0.012,0.94,27.4,
2025-07-08 04:00:00,20644.08,50414.62,30782.57,13161810.0,16295850.0,956872.8,646533.8,211021000.0,0.029,0.021,0.4235,30.1,
2025-07-08 05:00:00,20724.21,60589.07,78270.49,14972210.0,17556160.0,1134665.0,507351.1,253262600.0,0.033,0.0235,0.248,30.25,
2025-07-08 06:00:00,19612.309999999998,53219.535,73297.025,22721610.0,17760145.0,1717939.0,441322.65,280559100.0,0.035,0.016,0.2205,24.9,
2025-07-08 07:00:00,20293.23,96967.515,105991.755,25619800.0,19538060.0,1572388.0,428130.0,284116000.0,0.0275,0.027,0.188,21.8,
2025-07-08 08:00:00,20152.09,867382.9,250123.3,18806130.0,19707900.0,1169752.0,339845.6,273367200.0,0.02,0.07,0.243,21.7,
2025-07-08 09:00:00,20200.62,1176719.0,296690.4,18026830.0,22796140.0,976962.8,334032.0,295754300.0,0.017,0.07050000000000001,0.319,18.1,
2025-07-08 10:00:00,22245.36,723752.8,219893.7,22195940.0,28389420.0,1186948.0,426810.7,356523200.0,0.017,0.076,0.201,16.2,
2025-07-08 11:00:00,21393.895,362027.25,275468.3,32443445.0,36327635.0,1302667.5,359696.7,392549150.0,0.022,0.057,0.126,19.0,
2025-07-08 12:00:00,20916.65,559065.5,213386.4,25394460.0,32170630.0,855745.25,255586.4,375974150.0,0.025,0.028,0.141,16.9,
2025-07-08 13:00:00,20684.8,194569.2,152323.5,26685330.0,31540030.0,832312.5,231691.8,409611500.0,0.029,0.0315,0.17,16.35,
2025-07-08 14:00:00,20618.93,146405.0,112677.8,19484460.0,26849760.0,475592.4,151981.1,384163600.0,0.0175,0.056,0.2,15.4,
2025-07-08 15:00:00,20004.864999999998,149398.5,127371.95000000001,20585465.0,25605970.0,698252.2,230921.45,414697750.0,0.028,0.024,0.129,17.0,
2025-07-08 16:00:00,21202.93,139693.2,117720.8,26511130.0,31556200.0,838075.4,239338.3,496368600.0,0.032,0.0365,0.113,18.0,
2025-07-08 17:00:00,20175.39,132036.2,151695.2,27059730.0,32579500.0,734654.9,254863.7,566750300.0,0.035,0.029,0.1795,20.7,
2025-07-08 18:00:00,19433.91,436104.6,255721.6,15109840.0,39043860.0,340973.4,104620.1,443175400.0,0.028,0.157,0.4465,20.25,
2025-07-08 19:00:00,18491.93,307020.8,224004.3,16932000.0,48613370.0,396029.9,151381.0,490166400.0,0.038,0.114,0.843,15.9,
2025-07-08 20:00:00,18242.745000000003,192558.05,181449.3,12748645.0,33677540.0,428414.15,127522.0,360183150.0,0.045,0.053,0.7535000000000001,17.5,
2025-07-08 21:00:00,18610.36,64696.75,40540.24,11876270.0,18064660.0,807486.0,244289.6,235062300.0,0.039,0.049,0.494,8.5,
